dataset,run_tag,test_idx,p_before,p_after,slack,flipped,fairness_attr,group_val,sex,race,education-num_before,education-num_after,delta_education-num,w_education-num,hours-per-week_before,hours-per-week_after,delta_hours-per-week,w_hours-per-week,capital-gain_before,capital-gain_after,delta_capital-gain,w_capital-gain,capital-loss_before,capital-loss_after,delta_capital-loss,w_capital-loss,workclass_before,workclass_after,w_workclass_step,occupation_before,occupation_after,w_occupation_step,burden_total
adult,base,1800,0.025192261703874397,0.5000616313640041,0.0,1,sex,Male,Male,White,8.0,8.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,11145.0,11145.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.11145111451114512
adult,base,2114,0.08864063706873837,0.5000034142007458,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7104.0,7104.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.07104071040710407
adult,base,4893,0.24600393041746976,0.5000499583389151,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,3415.0,3415.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.03415034150341503
adult,base,2323,0.010871647273735189,0.500035803719459,0.0,1,sex,Female,Female,Black,12.0,12.0,0.0,2.0,36.0,36.0,0.0,1.0,0.0,13751.0,13751.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.13751137511375114
adult,base,2107,0.028133237509636918,0.5000456989633478,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,10799.0,10799.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Transport-moving,Transport-moving,2.0,0.1079910799107991
adult,base,4904,0.4906381698754988,0.5000680814687586,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,115.0,115.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.001150011500115001
adult,base,2524,0.007958492052227723,0.5000493159581023,0.0,1,sex,Male,Male,Black,5.0,5.0,0.0,2.0,37.0,37.0,0.0,1.0,0.0,14711.0,14711.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.14711147111471115
adult,base,4334,0.018814797416283807,0.5000040351844869,0.0,1,sex,Male,Male,White,11.0,11.0,0.0,2.0,25.0,25.0,0.0,1.0,594.0,12648.0,12054.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Priv-house-serv,Priv-house-serv,2.0,0.12054120541205413
adult,base,1918,0.37288829672766244,0.5000224185816449,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,42.0,42.0,0.0,1.0,0.0,1585.0,1585.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.015850158501585016
adult,base,1612,0.28326153282592126,0.5000816612262596,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,48.0,48.0,0.0,1.0,0.0,2831.0,2831.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.028310283102831027
adult,base,3037,0.1084778201113571,0.5000640224358114,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,42.0,42.0,0.0,1.0,0.0,6422.0,6422.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.06422064220642207
adult,base,1242,0.365566859753626,0.5000360230572949,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1681.0,1681.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.016810168101681018
adult,base,300,0.10463149094856072,0.5000495429062737,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,6545.0,6545.0,1.5,0.0,0.0,0.0,1.0,Self-emp-inc,Self-emp-inc,2.0,Sales,Sales,2.0,0.06545065450654507
adult,base,3637,0.15619174397890145,0.5000607567527237,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,5143.0,5143.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.05143051430514305
adult,base,1991,0.0009728990641707635,0.5000186783127213,0.0,1,sex,Male,Male,White,6.0,6.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,21139.0,21139.0,1.5,0.0,0.0,0.0,1.0,Self-emp-inc,Self-emp-inc,2.0,Other-service,Other-service,2.0,0.2113921139211392
adult,base,5705,0.02768289646758404,0.5000780924158652,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,10850.0,10850.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Farming-fishing,Farming-fishing,2.0,0.10850108501085011
adult,base,2737,0.13785596709543077,0.5000436522812898,0.0,1,sex,Female,Female,White,11.0,11.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5589.0,5589.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Tech-support,Tech-support,2.0,0.055890558905589055
adult,base,3475,0.08897879582423263,0.5000640091611214,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7092.0,7092.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.07092070920709206
adult,base,3669,0.2757238742231179,0.5000725581601755,0.0,1,sex,Female,Female,White,14.0,14.0,0.0,2.0,27.0,27.0,0.0,1.0,0.0,2945.0,2945.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.029450294502945028
adult,base,5800,0.02930544816041664,0.5000557312401375,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10671.0,10671.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.1067110671106711
adult,base,4115,0.06910332807873333,0.5000289932219385,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,26.0,26.0,0.0,1.0,0.0,7928.0,7928.0,1.5,1594.0,1594.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.07928079280792807
adult,base,818,0.24193287094927135,0.500026542985723,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,60.0,60.0,0.0,1.0,0.0,3482.0,3482.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Craft-repair,Craft-repair,2.0,0.03482034820348204
adult,base,4398,0.019295268632603512,0.5000338691933779,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,10.0,10.0,0.0,1.0,0.0,11976.0,11976.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.11976119761197612
adult,base,1056,0.20109991917336253,0.5000702903021007,0.0,1,sex,Male,Male,Black,9.0,9.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,4206.0,4206.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.04206042060420604
adult,base,3472,0.06317576731820218,0.5000501838642012,0.0,1,sex,Male,Male,Asian-Pac-Islander,11.0,11.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,8221.0,8221.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.08221082210822109
adult,base,3159,0.03925874934776739,0.5000385621873358,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,9748.0,9748.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.0974809748097481
adult,base,376,0.011078762149122737,0.500049580464722,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,13693.0,13693.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.13693136931369312
adult,base,3010,0.004218823209801435,0.5000268627435366,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,16657.0,16657.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.16657166571665716
adult,base,80,0.001645191825717062,0.5000599332974162,0.0,1,sex,Male,Male,White,1.0,1.0,0.0,2.0,36.0,36.0,0.0,1.0,0.0,19536.0,19536.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Farming-fishing,Farming-fishing,2.0,0.1953619536195362
adult,base,2903,0.09013351190895408,0.5000781942908689,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7049.0,7049.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.07049070490704908
adult,base,2515,0.4364427945531572,0.5000639385240855,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,46.0,46.0,0.0,1.0,0.0,780.0,780.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.007800078000780008
adult,base,277,0.09062610406096173,0.5000179769096735,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,7030.0,7030.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.07030070300703008
adult,base,2584,0.007511513735067339,0.5000016151084894,0.0,1,sex,Female,Female,White,4.0,4.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,14888.0,14888.0,1.5,0.0,0.0,0.0,1.0,Without-pay,Without-pay,2.0,Farming-fishing,Farming-fishing,2.0,0.14888148881488814
adult,base,1990,0.15978403338585062,0.5000052942086209,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,5060.0,5060.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.05060050600506005
adult,base,4323,0.1614318827757802,0.5000267981040262,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5023.0,5023.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.05023050230502305
adult,base,655,0.08765611832088013,0.5000575742821737,0.0,1,sex,Male,Male,White,4.0,4.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7142.0,7142.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.07142071420714208
adult,base,3739,0.15486528662128013,0.5000781491634017,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5174.0,5174.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Farming-fishing,Farming-fishing,2.0,0.051740517405174054
adult,base,3515,0.0032157942684240873,0.5000539753760981,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,16.0,16.0,0.0,1.0,0.0,17488.0,17488.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.17488174881748816
adult,base,78,0.09553867640855239,0.5000538414429779,0.0,1,sex,Female,Female,Black,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6853.0,6853.0,1.5,0.0,0.0,0.0,1.0,State-gov,State-gov,2.0,Exec-managerial,Exec-managerial,2.0,0.06853068530685306
adult,base,2997,0.0042645790341293306,0.5000288729760837,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,16624.0,16624.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.16624166241662416
adult,base,3331,0.4243562712755196,0.5000392396392445,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,44.0,44.0,0.0,1.0,0.0,930.0,930.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.00930009300093001
adult,base,3543,0.0022107721603780626,0.5000189184284962,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,18633.0,18633.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.1863318633186332
adult,base,1595,0.08853458177265454,0.5000030632827323,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7108.0,7108.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.07108071080710807
adult,base,1949,0.09762424285232496,0.5000430096570428,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,6780.0,6780.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.06780067800678007
adult,base,3350,0.017911684450343763,0.5000237729508764,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,12207.0,12207.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.12207122071220712
adult,base,4527,0.14231969568630704,0.5000410153403405,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,5476.0,5476.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.05476054760547606
adult,base,4043,0.05966115696791569,0.500057753267357,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8407.0,8407.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.08407084070840709
adult,base,5833,0.28328985174854593,0.5000345227491347,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,2830.0,2830.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.028300283002830027
adult,base,1181,0.08878446167266603,0.500038137751248,0.0,1,sex,Male,Male,Amer-Indian-Eskimo,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7099.0,7099.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.07099070990709908
adult,base,5351,0.006100178115573309,0.5000201927817453,0.0,1,sex,Female,Female,White,4.0,4.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,15527.0,15527.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.15527155271552714
adult,base,5799,0.34741228743250147,0.5000124773640625,0.0,1,sex,Female,Female,White,14.0,14.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1922.0,1922.0,1.5,0.0,0.0,0.0,1.0,State-gov,State-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.019220192201922018
adult,base,2705,0.22423727147478412,0.500035603204513,0.0,1,sex,Male,Male,Asian-Pac-Islander,13.0,13.0,0.0,2.0,16.0,16.0,0.0,1.0,0.0,3784.0,3784.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.037840378403784035
adult,base,3710,0.12853442095309012,0.5000261270590401,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,5835.0,5835.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.05835058350583506
adult,base,3602,0.003875305807364335,0.5000299956776083,0.0,1,sex,Female,Female,Black,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,16917.0,16917.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.16917169171691718
adult,base,5749,0.46152366984083315,0.5000735698078136,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,471.0,471.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.004710047100471005
adult,base,4036,0.06588252430273758,0.5000264591852773,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,24.0,24.0,0.0,1.0,0.0,8084.0,8084.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.08084080840808408
adult,base,6031,0.012123150200735807,0.5000370377204864,0.0,1,sex,Female,Female,White,11.0,11.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,13415.0,13415.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.13415134151341512
adult,base,4717,0.09464691104409413,0.5000052651484415,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6884.0,6884.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.06884068840688407
adult,base,2532,0.18165456203800032,0.5000437194986564,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,4589.0,4589.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Tech-support,Tech-support,2.0,0.045890458904589045
adult,base,1085,0.04191520771091862,0.5000415478819455,0.0,1,sex,Female,Female,Black,8.0,8.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,9540.0,9540.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.0954009540095401
adult,base,280,0.17083095078752533,0.5000167280062429,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,4816.0,4816.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.04816048160481605
adult,base,750,0.020936153500569956,0.5000266851730676,0.0,1,sex,Female,Female,White,12.0,12.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,11722.0,11722.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.11722117221172211
adult,base,520,0.10025233099833769,0.5000325036324259,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6690.0,6690.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.06690066900669006
adult,base,3772,0.4969124795708296,0.5000287726886069,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,38.0,38.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.0003800038000380004
adult,base,5666,0.16150863054055425,0.5000044887337083,0.0,1,sex,Male,Male,Asian-Pac-Islander,11.0,11.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5021.0,5021.0,1.5,0.0,0.0,0.0,1.0,Federal-gov,Federal-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.05021050210502105
adult,base,5806,0.009017095894171216,0.5000455683796122,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,36.0,36.0,0.0,1.0,0.0,14327.0,14327.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.14327143271432716
adult,base,5655,0.022579150320334973,0.500061872580775,0.0,1,sex,Male,Male,Black,6.0,6.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,11487.0,11487.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.11487114871148711
adult,base,5320,0.2686177740433486,0.5000430241264452,0.0,1,sex,Male,Male,Asian-Pac-Islander,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3054.0,3054.0,1.5,0.0,0.0,0.0,1.0,State-gov,State-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.03054030540305403
adult,base,2867,0.026771528778163422,0.5000038323042363,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,10954.0,10954.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Other-service,Other-service,2.0,0.10954109541095411
adult,base,6024,0.37231387013220807,0.5000641797541856,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,1593.0,1593.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.015930159301593017
adult,base,1386,0.049773248128836295,0.5000348914666839,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8991.0,8991.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.0899108991089911
adult,base,1140,0.004735554148938147,0.5000111610856963,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,16303.0,16303.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Other-service,Other-service,2.0,0.16303163031630316
adult,base,5301,0.12124317295747164,0.5000733220071885,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6039.0,6039.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Farming-fishing,Farming-fishing,2.0,0.06039060390603906
adult,base,2066,0.06554949707108292,0.5000645740364494,0.0,1,sex,Female,Female,White,12.0,12.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,8101.0,8101.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.08101081010810109
adult,base,3263,0.40943329307904225,0.5000266185658221,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1117.0,1117.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.011170111701117012
adult,base,539,0.012240981635929075,0.5000247485865593,0.0,1,sex,Female,Female,White,4.0,4.0,0.0,2.0,10.0,10.0,0.0,1.0,0.0,13385.0,13385.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.13385133851338513
adult,base,4388,0.009250806936340854,0.5000229599726137,0.0,1,sex,Female,Female,Black,9.0,9.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,14248.0,14248.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.14248142481424814
adult,base,3738,0.190218070086262,0.5000021645471479,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4416.0,4416.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.04416044160441605
adult,base,5764,0.0507772191740335,0.5000431509523164,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,32.0,32.0,0.0,1.0,0.0,8927.0,8927.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.08927089270892709
adult,base,5262,0.015332446877255119,0.5000257875321626,0.0,1,sex,Female,Female,Black,7.0,7.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,12689.0,12689.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.12689126891268912
adult,base,4937,0.006176269520420449,0.500022121185254,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,15489.0,15489.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.15489154891548915
adult,base,5134,0.4384057122786123,0.500007874552683,0.0,1,sex,Male,Male,Black,9.0,9.0,0.0,2.0,60.0,60.0,0.0,1.0,0.0,755.0,755.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.007550075500755008
adult,base,2915,0.12816634889667497,0.500023718136836,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,46.0,46.0,0.0,1.0,0.0,5845.0,5845.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.05845058450584506
adult,base,4835,0.05094122098873601,0.500072417397704,0.0,1,sex,Male,Male,White,6.0,6.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,8917.0,8917.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.0891708917089171
adult,base,2268,0.08461977693187751,0.50000861140562,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7259.0,7259.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.07259072590725907
adult,base,695,0.05423684925338706,0.5000483207698849,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8715.0,8715.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.08715087150871509
adult,base,2380,0.0798627475767718,0.5000758428939884,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7452.0,7452.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.07452074520745207
adult,base,844,0.3281888185054972,0.5000100490345321,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,2184.0,2184.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Farming-fishing,Farming-fishing,2.0,0.02184021840218402
adult,base,1588,0.03288415577926268,0.5000143248087641,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,10308.0,10308.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.1030810308103081
adult,base,123,0.015206125527876726,0.5000577069463326,0.0,1,sex,Male,Male,Black,12.0,12.0,0.0,2.0,44.0,44.0,0.0,1.0,0.0,12715.0,12715.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.12715127151271513
adult,base,3356,0.018607126675596733,0.5000466849411792,0.0,1,sex,Female,Female,White,11.0,11.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,12089.0,12089.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.12089120891208913
adult,base,3563,0.3705558902340026,0.5000679390847673,0.0,1,sex,Male,Male,Other,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1616.0,1616.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.016160161601616017
adult,base,5028,0.2698129814370676,0.5000036368758928,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3035.0,3035.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.03035030350303503
